Order ID,Order Date, Unit Cost, Unit Price,Order Qty,Channel,Promotion Name,Product Name,Product Sub Category,Product Category,State,Zone
20437,2/14/2014, 226.67 , 399.00 ,12,Online,New Year Promotion,Kekule Home Theater System 5.1 Channel M1530 Black,Home Theater System,TV and Video,Nasarawa,North Central
20439,5/4/2012, 84.98 , 163.00 ,10,Store,No Discount,Proseware Office Jet All-in-One Printer M500 White,"Printers, Scanners & Fax",Computers,Delta,South South
20440,4/8/2014, 327.28 , 382.95 ,10,Store,No Discount,Simpson Laptop12 M1201 Blue,Laptops,Computers,Borno,North East
20441,5/19/2012, 63.27 , 633.00 ,10,Online,No Discount,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey,Camcorders,Cameras and camcorders ,Nasarawa,North Central
20442,7/17/2013, 299.69 , 763.51 ,12,Store,Adventist Promotion,"Simpson 42"" LCD HDTV M55 Black",Televisions,TV and Video,Benue,North Central
20443,6/6/2014, 129.49 , 158.00 ,12,Store,No Discount,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black","Printers, Scanners & Fax",Computers,Jigawa,North West
20445,11/10/2014, 158.71 , 170.00 ,26,Store,Winners Promotion,"Fabrikam Social Videographer 1/2"" 3mm E300 Orange",Camcorders,Cameras and camcorders ,Edo,South South
20446,8/31/2013, 262.88 , 645.00 ,12,Store,Adventist Promotion,Fabrikam SLR Camera X147 Silver,Digital SLR Cameras,Cameras and camcorders ,Anambra,South East
20448,3/24/2012, 143.99 , 231.00 ,10,Store,No Discount,A. Datum Full Frame Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders ,Kaduna,North West
20449,11/15/2014, 174.26 , 332.00 ,13,Store,Winners Promotion,Kekule SLR Camera M144 Silver Grey,Digital SLR Cameras,Cameras and camcorders ,Cross River,South South
20451,10/30/2013, 232.31 , 304.00 ,8,Store,Convention Promotion,Kekule SLR Camera M143 Grey,Digital SLR Cameras,Cameras and camcorders ,Jigawa,North West
20454,4/25/2012, 148.31 , 231.00 ,10,Store,No Discount,A. Datum Full Frame Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders ,Zamfara,North West
20456,7/24/2013, 395.73 , 489.00 ,10,Store,No Discount,Kekule Home Theater System 5.1 Channel M1510 White,Home Theater System,TV and Video,Nasarawa,North Central
20457,10/14/2013, 4.35 , 26.99 ,8,Store,Convention Promotion,Kekule Phone System Accessory Handset with Charger M308 Grey,Home & Office Phones,Cell phones,Oyo,South West
20458,2/15/2013, 74.45 , 77.99 ,9,Store,Deeper Promotion,Kekule Genuine Leather Grip Belt E322 White,Cameras & Camcorders Accessories,Cameras and camcorders ,Zamfara,North West
20460,7/18/2014, 469.05 , 758.00 ,10,Reseller,No Discount,Simpson Laptop15.4W M1548 Red,Laptops,Computers,Kwara,North Central
20461,7/6/2012, 2.84 , 99.00 ,6,Online,Adventist Promotion,Proseware LCD15 E103 White,Monitors,Computers,Ebonyi,South East
20464,10/22/2013, 225.16 , 312.00 ,39,Reseller,Winners Promotion,A. Datum SLR Camera M139 Gold,Digital SLR Cameras,Cameras and camcorders ,Delta,South South
20465,12/6/2011, 64.98 , 159.00 ,9,Store,Deeper Promotion,Proseware Photo Ink Jet Printer M100 Black,"Printers, Scanners & Fax",Computers,Edo,South South
20466,2/2/2012, 62.20 , 68.00 ,9,Store,Deeper Promotion,Kekule Lens Adapter M450 Grey,Cameras & Camcorders Accessories,Cameras and camcorders ,Edo,South South
20468,12/20/2012, 220.42 , 279.00 ,9,Online,Deeper Promotion,SV Car Video TFT6.2W E6280 Black,Car Video,TV and Video,Ebonyi,South East
20470,1/22/2014, 24.35 , 29.90 ,18,Store,Deeper Promotion,Kekule Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,Computers Accessories,Computers,Edo,South South
20471,3/22/2012, 29.81 , 49.99 ,4,Store,Hammartan Promotion,Kekule Rechargeable Li-Ion Battery Pack E300 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Delta,South South
20472,5/11/2014, 54.62 ," 1,299.00 ",10,Store,No Discount,WWI Laptop19W X0196 Black,Laptops,Computers,Ebonyi,South East
20473,6/5/2013, 38.45 , 638.00 ,12,Store,Adventist Promotion,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,Camcorders,Cameras and camcorders ,Edo,South South
20474,7/15/2014, 73.62 , 148.00 ,24,Catalog,Adventist Promotion,A. Datum Slim Digital Camera M180 Orange,Digital Cameras,Cameras and camcorders ,Ebonyi,South East
20475,8/20/2013, 265.45 , 299.99 ,10,Reseller,No Discount,"Simpson 15.6"" LCD TV M130W Brown",Televisions,TV and Video,Kwara,North Central
20476,1/31/2012, 8.33 , 9.50 ,6,Store,New Year Promotion,Kekule Power Inverter - DC to AC power inverter E900 Black,Computers Accessories,Computers,Kwara,North Central
20477,2/12/2014, 286.82 , 338.00 ,12,Reseller,New Year Promotion,"A. Datum SLR Camera 35"" M358 Grey",Digital SLR Cameras,Cameras and camcorders ,Ogun,South West
20478,4/1/2012, 126.45 , 409.00 ,10,Store,No Discount,Kekule Home Theater System 4.1 Channel M1400 Brown,Home Theater System,TV and Video,Borno,North East
20479,5/10/2012, 42.10 , 568.00 ,10,Store,No Discount,"Kekule SLR Camera 35"" X358 Black",Digital SLR Cameras,Cameras and camcorders ,Edo,South South
20480,6/17/2014, 428.69 , 999.00 ,12,Store,Adventist Promotion,WWI Projector 720p DLP56 White,Projectors & Screens,Computers,Akwa Ibom,South South
20481,10/31/2013, 484.89 , 819.00 ,13,Store,Xmas Holiday Promotion,Fabrikam Laptop17 M7000 Black,Laptops,Computers,Edo,South South
20482,5/1/2012, 77.75 , 139.00 ,5,Store,No Discount,Proseware Screen 85in E1010 Silver,Projectors & Screens,Computers,Edo,South South
20484,4/23/2012, 52.76 , 109.99 ,5,Store,No Discount,SV DVD 7-Inch Player Portable E200 White,Movie DVD,"Music, Movies and Audio Books",Kaduna,North West
20486,10/7/2012, 79.56 , 299.90 ,8,Reseller,Convention Promotion,Litware Home Theater System 2.1 Channel E212 Silver,Home Theater System,TV and Video,Ogun,South West
20488,10/16/2013, 13.18 , 24.99 ,13,Store,Winners Promotion,Kekule Mini Battery Charger Kit E320 Red,Cameras & Camcorders Accessories,Cameras and camcorders ,Borno,North East
20489,3/10/2012, 113.04 , 230.00 ,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",Touch Screen Phones ,Cell phones,Akwa Ibom,South South
20490,10/1/2012, 59.44 , 229.90 ,12,Store,Convention Promotion,WWI Desktop PC1.80 E1800 Black,Desktops,Computers,Kogi,North Central
20493,4/30/2014, 169.51 , 186.90 ,10,Catalog,No Discount,A. Datum Bridge Digital Camera M300 Pink,Digital Cameras,Cameras and camcorders ,Ebonyi,South East
20494,12/2/2014, 175.56 , 599.90 ,13,Store,Xmas Holiday Promotion,Simpson Desktop PC2.30 MD230 Brown,Desktops,Computers,Ondo,South West
20497,12/23/2012, 4.96 , 13.89 ,18,Reseller,Deeper Promotion,Kekule DVD 58 DVD Storage Binder M55 Silver,Movie DVD,"Music, Movies and Audio Books",Delta,South South
20498,1/18/2013, 80.56 , 102.00 ,9,Store,Deeper Promotion,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Computers Accessories,Computers,Ebonyi,South East
20501,5/15/2013, 21.13 , 25.00 ,10,Store,No Discount,Kekule USB Cable M250 White,Cameras & Camcorders Accessories,Cameras and camcorders ,Zamfara,North West
20502,5/2/2013, 108.33 , 188.50 ,12,Store,Easter Promotion,A. Datum Advanced Digital Camera M300 Green,Digital Cameras,Cameras and camcorders ,Ondo,South West
20503,5/26/2014, 210.16 , 549.00 ,10,Store,No Discount,Litware Home Theater System 4.1 Channel M413 Black,Home Theater System,TV and Video,Kaduna,North West
20505,11/9/2014, 220.46 ," 1,560.00 ",6,Store,Xmas Holiday Promotion,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,Camcorders,Cameras and camcorders ,Imo,South East
20506,9/20/2013, 439.27 , 480.00 ,16,Online,Convention Promotion,Kekule Home Theater System 4.1 Channel M1420 Black,Home Theater System,TV and Video,Nasarawa,North Central
20507,9/18/2013, 310.83 , 382.95 ,10,Store,No Discount,Simpson Laptop12 M1201 Red,Laptops,Computers,Delta,South South
20509,4/1/2012, 249.97 , 988.00 ,10,Store,No Discount,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange",Camcorders,Cameras and camcorders ,Ebonyi,South East
20510,3/6/2012, 18.65 , 28.99 ,10,Store,No Discount,Kekule Hybrid system M60 White,Home & Office Phones,Cell phones,Rivers,South South
20511,4/16/2014, 155.45 , 599.00 ,10,Store,No Discount,Proseware Laptop16 M610 Black,Laptops,Computers,Delta,South South
20513,3/23/2013, 9.99 , 19.90 ,9,Online,Hammartan Promotion,Kekule Battery charger - bike E200 Black,Computers Accessories,Computers,Kwara,North Central
20514,5/1/2014, 634.38 , 699.00 ,12,Store,Easter Promotion,SV Car Video LCD7W M7082 Black,Car Video,TV and Video,Delta,South South
20515,5/9/2012, 257.43 ," 1,299.00 ",10,Online,No Discount,WWI Laptop19W X0196 White,Laptops,Computers,Nasarawa,North Central
20516,9/10/2014, 89.09 , 304.00 ,20,Catalog,No Discount,Kekule SLR Camera M143 Silver,Digital SLR Cameras,Cameras and camcorders ,Ebonyi,South East
20518,2/23/2012, 223.77 , 300.00 ,9,Store,Deeper Promotion,The Phone Company Smart phones Expert M400 Black,Smart phones & PDAs ,Cell phones,Anambra,South East
20519,12/13/2012, 70.36 , 77.99 ,13,Store,Xmas Holiday Promotion,Kekule Genuine Leather Grip Belt E322 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Sokoto,North West
20520,1/26/2014, 102.58 , 469.97 ,9,Store,Hammartan Promotion,"Simpson 26"" 720p LCD HDTV M140 Brown",Televisions,TV and Video,Ondo,South West
20521,4/25/2012, 7.26 , 16.99 ,10,Store,No Discount,Kekule Phone with 13-Number Memory (210) M301 Grey,Home & Office Phones,Cell phones,Cross River,South South
20523,9/14/2012, 2.19 , 9.99 ,100,Store,No Discount,Kekule Touch Stylus Pen E150 Silver,Cell phones Accessories,Cell phones,Delta,South South
20524,9/9/2012, 115.21 , 139.00 ,5,Store,No Discount,Kekule Screen 85in E085 White,Projectors & Screens,Computers,Borno,North East
20525,10/23/2012, 21.80 , 308.00 ,13,Store,Winners Promotion,The Phone Company Touch Screen Phones Capacitive M908 Grey,Touch Screen Phones ,Cell phones,Borno,North East
20527,11/4/2012, 140.63 , 269.90 ,4,Store,Convention Promotion,Litware Home Theater System 2.1 Channel E211 Silver,Home Theater System,TV and Video,Enugu,South East
20530,12/7/2012, 153.27 , 269.90 ,26,Store,Xmas Holiday Promotion,WWI Desktop PC1.80 E1801 Black,Desktops,Computers,Enugu,South East
20531,3/29/2012, 67.19 , 116.00 ,10,Store,No Discount,Proseware Mobile Receipt and Document Scanner M200 Grey,"Printers, Scanners & Fax",Computers,Cross River,South South
20533,5/6/2013, 144.74 , 328.00 ,10,Store,No Discount,"Fabrikam SLR Camera 35"" M358 Orange",Digital SLR Cameras,Cameras and camcorders ,Akwa Ibom,South South
20534,10/17/2014, 124.23 , 229.90 ,26,Store,Winners Promotion,WWI Desktop PC1.80 E1800 Black,Desktops,Computers,Kaduna,North West
20535,11/19/2013, 8.87 , 12.95 ,13,Online,Xmas Holiday Promotion,Kekule Rechargeable Battery E100 Grey,Computers Accessories,Computers,Kwara,North Central
20536,6/6/2012, 4.40 , 25.00 ,12,Store,Adventist Promotion,Kekule USB Cable M250 Yellow,Cameras & Camcorders Accessories,Cameras and camcorders ,Zamfara,North West
20539,12/22/2011, 19.45 , 121.00 ,13,Reseller,Xmas Holiday Promotion,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,"Printers, Scanners & Fax",Computers,Kwara,North Central
20545,6/24/2012, 48.74 , 269.90 ,12,Online,Adventist Promotion,Litware Home Theater System 2.1 Channel E211 Black,Home Theater System,TV and Video,Ebonyi,South East
20547,6/5/2013, 3.00 , 57.88 ,30,Online,No Discount,SV DVD External DVD Burner M200 Grey,Movie DVD,"Music, Movies and Audio Books",Nasarawa,North Central
20548,10/18/2013, 314.65 , 699.00 ,13,Store,Winners Promotion,SV Car Video LCD7W M7082 Brown,Car Video,TV and Video,Delta,South South
20552,3/19/2012, 40.88 , 49.96 ,4,Store,Hammartan Promotion,Kekule Carrying Case E312 Silver,Cameras & Camcorders Accessories,Cameras and camcorders ,Katsina,North West
20554,3/15/2013, 93.09 , 168.00 ,10,Store,No Discount,Fabrikam Social Videographer 1/3'' 8.5mm E200 White,Camcorders,Cameras and camcorders ,Borno,North East
20556,6/21/2014, 57.36 , 209.00 ,12,Store,Adventist Promotion,Proseware High Speed Laser M2000 Black,"Printers, Scanners & Fax",Computers,Ebonyi,South East
20557,11/19/2013, 45.38 , 299.90 ,26,Reseller,Winners Promotion,WWI Desktop PC1.80 E1802 White,Desktops,Computers,Delta,South South
20558,1/3/2013, 81.10 , 269.95 ,18,Store,Deeper Promotion,Simpson Desktop PC1.60 ED160 Silver,Desktops,Computers,Borno,North East
20560,9/15/2012, 177.44 , 338.00 ,10,Store,No Discount,"A. Datum SLR Camera 35"" M358 Orange",Digital SLR Cameras,Cameras and camcorders ,Akwa Ibom,South South
20561,4/27/2013, 551.35 ," 2,295.00 ",30,Online,No Discount,Proseware Projector 1080p LCD86 White,Projectors & Screens,Computers,Ebonyi,South East
20563,5/12/2012, 292.25 , 299.00 ,5,Store,No Discount,Litware Home Theater System 2.1 Channel E210 Silver,Home Theater System,TV and Video,Zamfara,North West
20564,7/12/2012, 9.98 , 13.00 ,6,Store,Adventist Promotion,Kekule Optical Wheel OEM PS/2 Mouse E60 Silver,Computers Accessories,Computers,Borno,North East
20565,10/30/2014, 254.26 , 382.95 ,13,Store,Winners Promotion,Fabrikam Laptop12 M2001 Silver,Laptops,Computers,Cross River,South South
20567,10/12/2013, 104.52 , 139.00 ,13,Store,Winners Promotion,Proseware LCD19 E1000 White,Monitors,Computers,FCT,Federal Capital Territory
20570,8/9/2013, 21.74 , 50.00 ,9,Reseller,August Promotion,Kekule Bluetooth Notebook Mouse E70 Black,Computers Accessories,Computers,Ogun,South West
20571,10/14/2013, 1.35 , 219.00 ,13,Store,Winners Promotion,SV DVD Recorder L210 Silver,Movie DVD,"Music, Movies and Audio Books",Borno,North East
20572,11/28/2013, 1.29 , 109.99 ,13,Store,Xmas Holiday Promotion,Kekule DVD 7-Inch Player Portable E200 White,Movie DVD,"Music, Movies and Audio Books",Katsina,North West
20573,11/8/2013, 13.62 , 529.00 ,52,Reseller,Winners Promotion,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",Touch Screen Phones ,Cell phones,Delta,South South
20579,5/25/2012, 90.85 , 369.00 ,10,Store,No Discount,SV Car Video LCD7 M7002 Silver,Car Video,TV and Video,Anambra,South East
20580,6/27/2012, 50.72 , 109.99 ,12,Reseller,No Discount,Kekule DVD 7-Inch Player Portable E200 Black,Movie DVD,"Music, Movies and Audio Books",Kwara,North Central
20581,5/16/2012, 33.00 , 99.00 ,6,Reseller,Easter Promotion,Proseware LCD17 E200 Black,Monitors,Computers,Kwara,North Central
20583,1/12/2013, 61.54 , 118.00 ,9,Store,Hammartan Promotion,Proseware Laser Fax Printer M250 Green,"Printers, Scanners & Fax",Computers,Edo,South South
20584,4/30/2012, 32.40 , 310.00 ,10,Reseller,No Discount,The Phone Company Smart phones Unlocked International M800 Grey,Smart phones & PDAs ,Cell phones,Delta,South South
20585,5/6/2012, 293.35 , 369.00 ,30,Store,No Discount,Simpson Desktop PC1.80 ED180 Brown,Desktops,Computers,Borno,North East
20587,4/5/2013, 64.83 ," 1,620.00 ",10,Store,No Discount,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue",Camcorders,Cameras and camcorders ,Akwa Ibom,South South
20588,10/17/2012, 352.63 , 382.95 ,24,Reseller,Convention Promotion,Simpson Laptop12 M1201 Blue,Laptops,Computers,Ogun,South West
20589,12/7/2011, 356.83 , 369.00 ,27,Store,Deeper Promotion,Simpson Desktop PC1.80 ED180 Brown,Desktops,Computers,Kaduna,North West
20590,5/25/2013, 46.87 , 50.00 ,12,Reseller,Easter Promotion,Kekule Bluetooth Notebook Mouse E70 White,Computers Accessories,Computers,Kwara,North Central
20591,6/30/2013, 29.91 , 44.00 ,12,Store,Adventist Promotion,SV Keyboard E10 White,Computers Accessories,Computers,Delta,South South
20592,4/6/2014, 19.97 , 58.99 ,10,Online,No Discount,Kekule DVD Player M120 White,Movie DVD,"Music, Movies and Audio Books",Nasarawa,North Central
20593,9/26/2014, 178.39 , 198.00 ,10,Store,No Discount,A. Datum Point Shoot Digital Camera M500 Green,Digital Cameras,Cameras and camcorders ,Akwa Ibom,South South
20594,10/31/2014, 51.71 , 657.00 ,6,Reseller,Winners Promotion,Fabrikam SLR Camera X148 Gold,Digital SLR Cameras,Cameras and camcorders ,Delta,South South
20595,7/27/2012, 92.97 , 312.00 ,6,Store,Adventist Promotion,A. Datum SLR Camera M136 Silver,Digital SLR Cameras,Cameras and camcorders ,Edo,South South
20596,8/24/2012, 92.34 , 143.40 ,5,Store,August Promotion,"Simpson 19"" Color Digital TV E35 White",Televisions,TV and Video,Imo,South East
20597,12/14/2013, 13.09 , 25.69 ,16,Store,Convention Promotion,NT Bluetooth Stereo Headphones E52 Yellow,Bluetooth Headphones,Audio,Cross River,South South
20598,3/22/2012, 479.20 , 499.90 ,30,Online,No Discount,Simpson Desktop PC1.80 ED182 Brown,Desktops,Computers,Ebonyi,South East
20600,4/2/2013, 14.69 , 329.00 ,12,Store,New Year Promotion,Kekule Home Theater System 2.1 Channel M1210 Black,Home Theater System,TV and Video,Adamawa,North East
20602,2/3/2014, 21.85 , 299.00 ,18,Online,Deeper Promotion,Proseware Screen 113in X1609 White,Projectors & Screens,Computers,Ebonyi,South East
20608,6/30/2013, 54.94 , 109.99 ,10,Store,No Discount,SV DVD 7-Inch Player Portable E200 White,Movie DVD,"Music, Movies and Audio Books",Abia,South East
20609,6/1/2014, 65.32 , 308.00 ,20,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Gold,Touch Screen Phones ,Cell phones,Edo,South South
20610,3/22/2014, 31.48 , 38.99 ,9,Store,Hammartan Promotion,Kekule Private Automatic Branch Exchange M65 Grey,Home & Office Phones,Cell phones,Akwa Ibom,South South
20611,8/27/2013, 58.93 , 134.00 ,12,Catalog,Adventist Promotion,Kekule 8GB MP3 Player new model M820 Blue,MP4&MP3,Audio,Ebonyi,South East
20612,10/2/2013, 8.66 , 13.50 ,10,Store,No Discount,Kekule Education Supplies Bundle E200 White,Computers Accessories,Computers,Zamfara,North West
20613,11/21/2013, 21.55 , 169.00 ,13,Store,Xmas Holiday Promotion,Proseware Ink Jet All in one M300 Grey,"Printers, Scanners & Fax",Computers,Katsina,North West
20614,10/19/2012, 59.82 , 399.00 ,13,Reseller,Winners Promotion,Kekule Home Theater System 5.1 Channel M1530 Black,Home Theater System,TV and Video,Delta,South South
20615,3/22/2014, 189.32 , 238.00 ,10,Store,No Discount,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,Smart phones & PDAs ,Cell phones,Edo,South South
20616,9/21/2014, 153.60 , 269.90 ,20,Store,No Discount,Litware Home Theater System 2.1 Channel E211 Black,Home Theater System,TV and Video,Enugu,South East
20619,10/4/2012, 52.20 , 102.00 ,10,Reseller,No Discount,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Computers Accessories,Computers,Delta,South South
20620,3/22/2013, 10.60 , 280.00 ,10,Store,No Discount,The Phone Company PDA Palm 3.5 inch M810 White,Smart phones & PDAs ,Cell phones,Zamfara,North West
20621,4/25/2013, 15.86 , 889.00 ,10,Store,No Discount,Kekule Home Theater System 7.1 Channel M1700 Black,Home Theater System,TV and Video,Osun,South West
20622,6/14/2013, 59.29 , 79.00 ,12,Store,Adventist Promotion,SV 4GB Laptop Memory M65 Blue,Computers Accessories,Computers,Anambra,South East
20623,5/20/2013, 152.72 , 299.99 ,10,Catalog,No Discount,"Simpson 15.6"" LCD TV M130W Brown",Televisions,TV and Video,Ebonyi,South East
20624,3/24/2012, 61.41 , 109.99 ,5,Store,No Discount,Kekule DVD 7-Inch Player Portable E200 White,Movie DVD,"Music, Movies and Audio Books",Edo,South South
20626,6/13/2012, 95.83 , 165.00 ,5,Online,No Discount,A. Datum Ultra Compact Digital Camera M190 Green,Digital Cameras,Cameras and camcorders ,Nasarawa,North Central
20627,4/7/2013, 58.23 , 199.00 ,10,Store,No Discount,Kekule Home Theater System 2.1 Channel E1220 Black,Home Theater System,TV and Video,Borno,North East
20629,10/26/2013, 8.74 , 159.99 ,13,Store,Winners Promotion,Kekule DVD 9-Inch Player Portable M300 Black,Movie DVD,"Music, Movies and Audio Books",Delta,South South
20632,5/10/2012, 76.57 , 279.00 ,5,Store,No Discount,SV Car Video TFT6.2W E6280 Silver,Car Video,TV and Video,Edo,South South
20633,8/29/2012, 86.70 , 258.00 ,9,Store,August Promotion,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,Touch Screen Phones ,Cell phones,Ogun,South West
20636,9/5/2013, 8.56 , 42.00 ,10,Store,No Discount,Kekule Integrated Business Phone With card L10 Black,Home & Office Phones,Cell phones,Osun,South West
20637,9/29/2014, 45.80 , 99.00 ,20,Store,No Discount,Proseware LCD17 E200 White,Monitors,Computers,Ebonyi,South East
20638,12/25/2012, 12.91 , 41.73 ,9,Store,Deeper Promotion,SV Keyboard E90 Grey,Computers Accessories,Computers,Akwa Ibom,South South
20642,5/21/2014, 22.90 , 190.00 ,20,Store,No Discount,Kekule Screen 100in E010 White,Projectors & Screens,Computers,Edo,South South
20644,8/26/2014, 724.80 , 838.00 ,9,Reseller,August Promotion,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue",Camcorders,Cameras and camcorders ,Ogun,South West
20645,9/2/2014, 352.52 , 679.00 ,12,Store,Adventist Promotion,Simpson LCD22W M200 White,Monitors,Computers,Delta,South South
20646,10/3/2014, 4.07 , 12.95 ,20,Store,No Discount,Kekule Rechargeable Battery E100 White,Computers Accessories,Computers,Zamfara,North West
20647,11/24/2013, 546.81 , 689.00 ,16,Online,Convention Promotion,Litware Home Theater System 5.1 Channel M513 Black,Home Theater System,TV and Video,Nasarawa,North Central
20650,1/31/2013, 315.78 , 429.00 ,9,Store,Hammartan Promotion,Kekule Home Theater System 5.1 Channel M1500 Black,Home Theater System,TV and Video,Kebbi,North West
20651,3/7/2012, 194.91 , 269.90 ,4,Store,Hammartan Promotion,Litware Home Theater System 2.1 Channel E211 Brown,Home Theater System,TV and Video,Oyo,South West
20653,9/29/2013, 195.37 , 382.95 ,10,Store,No Discount,Proseware Laptop12 M210 White,Laptops,Computers,Edo,South South
20655,10/31/2012, 15.48 , 17.99 ,8,Store,Convention Promotion,Kekule DVD 48 DVD Storage Binder M50 Silver,Movie DVD,"Music, Movies and Audio Books",Edo,South South
20658,6/2/2012, 323.01 , 967.00 ,12,Reseller,Easter Promotion,Fabrikam Laptop16W M6080 Black,Laptops,Computers,Kwara,North Central
20660,3/5/2013, 71.22 , 199.00 ,9,Store,Deeper Promotion,Kekule Home Theater System 2.1 Channel E1220 Black,Home Theater System,TV and Video,Borno,North East
20661,2/17/2013, 47.29 , 163.00 ,9,Store,Deeper Promotion,Proseware Office Jet All-in-One Printer M500 Grey,"Printers, Scanners & Fax",Computers,Borno,North East
20662,7/2/2012, 137.47 , 229.00 ,12,Store,Adventist Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,"Printers, Scanners & Fax",Computers,Ebonyi,South East
20663,7/14/2012, 6.21 , 13.50 ,5,Store,No Discount,Kekule Education Supplies Bundle E200 Grey,Computers Accessories,Computers,Imo,South East
20664,8/9/2012, 58.11 , 198.00 ,9,Store,August Promotion,A. Datum Point Shoot Digital Camera M500 Pink,Digital Cameras,Cameras and camcorders ,Jigawa,North West
20665,8/17/2012, 56.64 , 279.99 ,12,Store,Adventist Promotion,"Simpson 19"" Portable LCD HDTV M110 Black",Televisions,TV and Video,Ekiti,South West
20666,10/3/2012, 181.40 , 299.90 ,10,Reseller,No Discount,Litware Home Theater System 2.1 Channel E212 Brown,Home Theater System,TV and Video,Delta,South South
20667,11/22/2012, 97.95 , 109.00 ,6,Store,Winners Promotion,Proseware Screen 80in E1010 Silver,Projectors & Screens,Computers,Cross River,South South
20670,5/4/2012, 17.07 , 35.99 ,10,Store,No Discount,Kekule 4 Handset Cordless Phone System M86 Grey,Home & Office Phones,Cell phones,Ebonyi,South East
20671,5/13/2012, 50.32 , 116.00 ,10,Store,No Discount,Proseware Mobile Receipt and Document Scanner M200 Grey,"Printers, Scanners & Fax",Computers,Kaduna,North West
20672,8/27/2012, 0.10 , 13.89 ,20,Online,No Discount,Kekule DVD 58 DVD Storage Binder M55 Silver,Movie DVD,"Music, Movies and Audio Books",Kwara,North Central
20674,3/23/2012, 226.19 , 758.00 ,9,Reseller,Hammartan Promotion,WWI Laptop15.4W M0156 Black,Laptops,Computers,Kwara,North Central
20675,8/19/2014, 20.91 , 27.90 ,9,Online,August Promotion,Kekule Enhanced Capacity Battery M800 Grey,Computers Accessories,Computers,Nasarawa,North Central
20676,9/1/2012, 5.48 , 11.90 ,4,Store,August Promotion,Kekule Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,Computers Accessories,Computers,Oyo,South West
20677,5/2/2014, 42.80 , 199.00 ,20,Online,No Discount,The Phone Company Finger Touch Screen Phones M30 Gold,Touch Screen Phones ,Cell phones,Nasarawa,North Central
20678,8/8/2014, 200.71 , 230.00 ,12,Catalog,Adventist Promotion,The Phone Company Smart phones 6-LINE SCREEN M21 Black,Smart phones & PDAs ,Cell phones,Ebonyi,South East
20679,2/12/2014, 79.04 , 619.00 ,9,Store,Deeper Promotion,Simpson LCD22 M200 Black,Monitors,Computers,Ebonyi,South East
20680,8/9/2012, 2.45 , 28.99 ,9,Store,August Promotion,Kekule 2-Line Corded Cordless Telephone M202 Grey,Home & Office Phones,Cell phones,Ogun,South West
20681,9/8/2012, 30.49 , 259.99 ,10,Store,No Discount,Kekule DVD 14-Inch Player Portable L100 Silver,Movie DVD,"Music, Movies and Audio Books",Anambra,South East
20682,8/5/2014, 6.25 , 299.00 ,10,Store,No Discount,WWI Screen 113in M1610 Silver,Projectors & Screens,Computers,Sokoto,North West
20683,4/7/2012, 137.71 , 179.00 ,10,Store,No Discount,Proseware LCD19W M100 Black,Monitors,Computers,Borno,North East
20684,8/6/2012, 3.71 , 9.99 ,6,Store,Adventist Promotion,Kekule Single-line phones E10 Grey,Home & Office Phones,Cell phones,Borno,North East
20688,12/30/2011, 183.26 , 329.00 ,9,Online,Deeper Promotion,Kekule Home Theater System 4.1 Channel M1410 Black,Home Theater System,TV and Video,Ebonyi,South East
20690,1/17/2014, 105.16 , 290.00 ,9,Store,Hammartan Promotion,A. Datum Super-zoom Digital Camera X300 Silver,Digital Cameras,Cameras and camcorders ,Katsina,North West
20691,5/28/2012, 72.16 , 290.00 ,10,Store,No Discount,A. Datum Super-zoom Digital Camera X300 Pink,Digital Cameras,Cameras and camcorders ,Ekiti,South West
20693,11/20/2012, 14.39 , 95.00 ,13,Store,Winners Promotion,Kekule Telephoto Conversion Lens M350 Black,Cameras & Camcorders Accessories,Cameras and camcorders ,Akwa Ibom,South South
20694,4/1/2013, 43.62 , 196.00 ,12,Reseller,New Year Promotion,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,"Printers, Scanners & Fax",Computers,Ogun,South West
